lsgi_code_ward_number,sec_kerala_code,lsgi_name,ward_number,ward_name,elected_representative,district,lsgi_type,winning_party,winning_front,votes,year
G04070_17,G04070,Aarattupuzha,17,Arattupuzha,Maimoonath Fahad,Alappuzha,Grama Panchayat,INC,UDF,682,2025
G04070_18,G04070,Aarattupuzha,18,Mes,Thajudeen.A,Alappuzha,Grama Panchayat,INC,UDF,589,2025
G04070_19,G04070,Aarattupuzha,19,S N Mandiram,Shyma Sajan,Alappuzha,Grama Panchayat,INC,UDF,511,2025
G04040_1,G04040,Ala,1,Ala,Jayasree Satheesh,Alappuzha,Grama Panchayat,BJP,NDA,263,2025
G04040_2,G04040,Ala,2,Ummath,Vijayalakshmi,Alappuzha,Grama Panchayat,CPI(M),LDF,319,2025
G04040_3,G04040,Ala,3,Poomala,Salini S,Alappuzha,Grama Panchayat,INC,UDF,279,2025
G04040_4,G04040,Ala,4,Malamodi,Praveen,Alappuzha,Grama Panchayat,CPI(M),LDF,218,2025
G04040_5,G04040,Ala,5,Kinaruvila,Reena Anil,Alappuzha,Grama Panchayat,INC,UDF,307,2025
G04040_6,G04040,Ala,6,Valappuzha,Rajesh  T G,Alappuzha,Grama Panchayat,BJP,NDA,394,2025
G04040_7,G04040,Ala,7,Thevarakkode,T K Soman,Alappuzha,Grama Panchayat,CPI(M),LDF,278,2025
G04040_8,G04040,Ala,8,Kodukulanji,Rajesh Kumar  R,Alappuzha,Grama Panchayat,IND,OTH,185,2025
G04040_9,G04040,Ala,9,Chammath,Jiju Oommen Idikkula,Alappuzha,Grama Panchayat,IND,OTH,179,2025
G04040_10,G04040,Ala,10,Pennukkara,V K Sobha,Alappuzha,Grama Panchayat,INC,UDF,224,2025
G04040_11,G04040,Ala,11,Pullamthazham,Seema Sreekumar,Alappuzha,Grama Panchayat,INC,UDF,380,2025
G04040_12,G04040,Ala,12,Utharapally,Sajikumar V N,Alappuzha,Grama Panchayat,INC,UDF,286,2025
G04040_13,G04040,Ala,13,Neduvaramkode,Aneesha Biju,Alappuzha,Grama Panchayat,BJP,NDA,225,2025
G04040_14,G04040,Ala,14,Ala South,Lali Gangadharan,Alappuzha,Grama Panchayat,BJP,NDA,215,2025
G04023_1,G04023,Ambalappuzha North,1,Vandanam Coastal Area,Bushra Salim,Alappuzha,Grama Panchayat,SDPI,OTH,603,2025
G04023_2,G04023,Ambalappuzha North,2,B T R Library Ward,Muhammad Shameer,Alappuzha,Grama Panchayat,SDPI,OTH,441,2025
G04023_3,G04023,Ambalappuzha North,3,T D M C,Sheeja Noushad,Alappuzha,Grama Panchayat,SDPI,OTH,367,2025
G04023_4,G04023,Ambalappuzha North,4,Kuravanthodu East,Kabeer,Alappuzha,Grama Panchayat,INC,UDF,358,2025
G04023_5,G04023,Ambalappuzha North,5,Vandanam East,S. Haris,Alappuzha,Grama Panchayat,CPI(M),LDF,540,2025
G04023_6,G04023,Ambalappuzha North,6,Vandanam South,Suma Sathyan,Alappuzha,Grama Panchayat,CPI(M),LDF,335,2025
G04023_7,G04023,Ambalappuzha North,7,Panchayat Office Ward,Cheppi Safiyath,Alappuzha,Grama Panchayat,SDPI,OTH,212,2025
G04023_8,G04023,Ambalappuzha North,8,Neerkunnam East,Najeef  Arisseril,Alappuzha,Grama Panchayat,INC,UDF,267,2025
G04023_9,G04023,Ambalappuzha North,9,H I L P S Ward,Rajitha Santhosh,Alappuzha,Grama Panchayat,CPI(M),LDF,514,2025
G04023_10,G04023,Ambalappuzha North,10,Kanjippadom North,P. Arun (Kannan),Alappuzha,Grama Panchayat,BJP,NDA,410,2025
G04023_11,G04023,Ambalappuzha North,11,Kanjippadom South,Nisha Santhosh,Alappuzha,Grama Panchayat,CPI(M),LDF,625,2025
G04023_12,G04023,Ambalappuzha North,12,Valanjavazhy East,Suneera Majeed,Alappuzha,Grama Panchayat,WPI,OTH,331,2025
G04023_13,G04023,Ambalappuzha North,13,Kakkazhom East,Reshma Sanosh,Alappuzha,Grama Panchayat,CPI(M),LDF,440,2025
G04023_14,G04023,Ambalappuzha North,14,Kakkazhom H S Ward,Sheeja Bhasheer,Alappuzha,Grama Panchayat,SDPI,OTH,402,2025
G04023_15,G04023,Ambalappuzha North,15,Kakkazhom West,Aliyar Kunjumon,Alappuzha,Grama Panchayat,SDPI,OTH,434,2025
G04023_16,G04023,Ambalappuzha North,16,Kambivalappu Ward,Shaheera Basheer,Alappuzha,Grama Panchayat,IUML,UDF,530,2025
G04023_17,G04023,Ambalappuzha North,17,Beach Ward,Anitha Satheesh,Alappuzha,Grama Panchayat,CPI(M),LDF,580,2025
G04023_18,G04023,Ambalappuzha North,18,Janasevini Ward,P. Sasi,Alappuzha,Grama Panchayat,CPI(M),LDF,482,2025
G04023_19,G04023,Ambalappuzha North,19,Neerkunnam West,Dhanya Bipin,Alappuzha,Grama Panchayat,CPI(M),LDF,353,2025
G04023_20,G04023,Ambalappuzha North,20,M C H Ward,Jeethu .J,Alappuzha,Grama Panchayat,CPI(M),LDF,418,2025
G04022_1,G04022,Ambalappuzha South,1,Komana West,Sreeja Ratheesh,Alappuzha,Grama Panchayat,CPI(M),LDF,574,2025
G04022_2,G04022,Ambalappuzha South,2,Kakkazham West,Snejitha Ratheesh,Alappuzha,Grama Panchayat,BJP,NDA,332,2025
G04022_3,G04022,Ambalappuzha South,3,Erattakulangara,Shahana Majeed,Alappuzha,Grama Panchayat,INC,UDF,395,2025
G04022_4,G04022,Ambalappuzha South,4,Kakkazham East,Sindhu Manoj,Alappuzha,Grama Panchayat,CPI(M),LDF,440,2025
G04022_5,G04022,Ambalappuzha South,5,Kattakuzhi,Syamala Teacher,Alappuzha,Grama Panchayat,CPI(M),LDF,495,2025
G04022_6,G04022,Ambalappuzha South,6,Kanjippadom,Udayamani Sunil,Alappuzha,Grama Panchayat,INC,UDF,270,2025
G04022_7,G04022,Ambalappuzha South,7,Saktheeswari,Karumady Murali,Alappuzha,Grama Panchayat,INC,UDF,476,2025
G04022_8,G04022,Ambalappuzha South,8,Karumady,Bindhu,Alappuzha,Grama Panchayat,CPI,LDF,330,2025
G04022_9,G04022,Ambalappuzha South,9,Amayida,Geetha,Alappuzha,Grama Panchayat,CPI(M),LDF,372,2025
G04022_10,G04022,Ambalappuzha South,10,Amayida North,Radhakrishnan Nair,Alappuzha,Grama Panchayat,INC,UDF,377,2025
G04022_11,G04022,Ambalappuzha South,11,Ambalapuzha,A.R Harikrishnan,Alappuzha,Grama Panchayat,BJP,NDA,319,2025
G04022_12,G04022,Ambalappuzha South,12,Railway Station,Sreelekha,Alappuzha,Grama Panchayat,BJP,NDA,406,2025
G04022_13,G04022,Ambalappuzha South,13,Karumady West,Pradeepkumar(Pratheesh),Alappuzha,Grama Panchayat,CPI(M),LDF,454,2025
G04022_14,G04022,Ambalappuzha South,14,Komana  North,Kavitha,Alappuzha,Grama Panchayat,CPI,LDF,310,2025
G04022_15,G04022,Ambalappuzha South,15,Komana,Bindu Byju,Alappuzha,Grama Panchayat,INC,UDF,283,2025
G04022_16,G04022,Ambalappuzha South,16,Panchayat Office,Manoj Kumar.K,Alappuzha,Grama Panchayat,BJP,NDA,442,2025
G04022_17,G04022,Ambalappuzha South,17,Komana South,Suresh  Babu,Alappuzha,Grama Panchayat,IND,OTH,572,2025
G04001_1,G04001,Arookutty,1,Mathanam,D Ullasan,Alappuzha,Grama Panchayat,CPI(M),LDF,492,2025
G04001_2,G04001,Arookutty,2,Office,Unnikrishnan,Alappuzha,Grama Panchayat,BJP,NDA,363,2025
G04001_3,G04001,Arookutty,3,Hidayath,K P Kabeer,Alappuzha,Grama Panchayat,SDPI,OTH,302,2025
G04001_4,G04001,Arookutty,4,St Antonys,Binitha Pramod,Alappuzha,Grama Panchayat,CPI(M),LDF,540,2025
G04001_5,G04001,Arookutty,5,Moolamkuzhy,Ansila,Alappuzha,Grama Panchayat,INC,UDF,518,2025
G04001_6,G04001,Arookutty,6,Kannarapally,Mumthas Subair,Alappuzha,Grama Panchayat,CPI,LDF,424,2025
G04001_7,G04001,Arookutty,7,Kattilamadam,N M Basheer,Alappuzha,Grama Panchayat,INC,UDF,452,2025
G04001_8,G04001,Arookutty,8,Kattupuram,Surumi,Alappuzha,Grama Panchayat,INC,UDF,452,2025
G04001_9,G04001,Arookutty,9,Kudapuram,Akshaya Raj K,Alappuzha,Grama Panchayat,CPI(M),LDF,278,2025
G04001_10,G04001,Arookutty,10,Madhurakulam,Sindhu S,Alappuzha,Grama Panchayat,INC,UDF,337,2025
G04001_11,G04001,Arookutty,11,Naduvath,P M Shanavas,Alappuzha,Grama Panchayat,CPI(M),LDF,363,2025
G04001_12,G04001,Arookutty,12,High School,Zeenath,Alappuzha,Grama Panchayat,INC,UDF,423,2025
G04001_13,G04001,Arookutty,13,Kumaroth,Ajayakumar,Alappuzha,Grama Panchayat,CPI,LDF,357,2025
G04001_14,G04001,Arookutty,14,Kotoorpalli,Naseera Siyad,Alappuzha,Grama Panchayat,IUML,UDF,402,2025
G04001_15,G04001,Arookutty,15,Chc,Renjith E S (Kannan),Alappuzha,Grama Panchayat,CPI(M),LDF,379,2025
G04006_1,G04006,Aroor,1,Puthanangadi,Molly Justin,Alappuzha,Grama Panchayat,INC,UDF,568,2025
G04006_2,G04006,Aroor,2,Govt. Fisheries School,Sandhya Benny,Alappuzha,Grama Panchayat,INC,UDF,514,2025
G04006_3,G04006,Aroor,3,Multipurpose Ward,C. K. Pushpan,Alappuzha,Grama Panchayat,INC,UDF,537,2025
G04006_4,G04006,Aroor,4,Kottappuram,Treesa Nincy K A,Alappuzha,Grama Panchayat,INC,UDF,379,2025
G04006_5,G04006,Aroor,5,Palliyarakkavu,Ardra M Appukkuttan,Alappuzha,Grama Panchayat,CPI(M),LDF,341,2025
G04006_6,G04006,Aroor,6,Unniyambalam,Nisha M M,Alappuzha,Grama Panchayat,CPI,LDF,448,2025
G04006_7,G04006,Aroor,7,Chettuthara,Jinumol P S,Alappuzha,Grama Panchayat,IND,OTH,395,2025
G04006_8,G04006,Aroor,8,Aroor Govt. High School,T.B. Unnikrishnan,Alappuzha,Grama Panchayat,CPI(M),LDF,439,2025
G04006_9,G04006,Aroor,9,Vattakkeri,V.K.Manoharan,Alappuzha,Grama Panchayat,INC,UDF,612,2025
G04006_10,G04006,Aroor,10,Kumbanji,Abdullah(Pariya),Alappuzha,Grama Panchayat,INC,UDF,778,2025
G04006_11,G04006,Aroor,11,Arabic College,P.P.Sabu,Alappuzha,Grama Panchayat,INC,UDF,653,2025
G04006_12,G04006,Aroor,12,Mulackal Parambu,Shemimol,Alappuzha,Grama Panchayat,INC,UDF,665,2025
G04006_13,G04006,Aroor,13,St. Francis,K.K.Navas,Alappuzha,Grama Panchayat,INC,UDF,315,2025
G04006_14,G04006,Aroor,14,Daivavili Kshethram,Dayana,Alappuzha,Grama Panchayat,INC,UDF,456,2025
G04006_15,G04006,Aroor,15,Ayurveda Hospital,Chandrika Suresh,Alappuzha,Grama Panchayat,CPI,LDF,417,2025
G04006_16,G04006,Aroor,16,Anjilikkadu,Abhilash T.P,Alappuzha,Grama Panchayat,INC,UDF,572,2025
G04006_17,G04006,Aroor,17,Gurumandiram,Praveena Dileep,Alappuzha,Grama Panchayat,INC,UDF,390,2025
G04006_18,G04006,Aroor,18,Vijayambika,Sumadevi (Suma Teacher),Alappuzha,Grama Panchayat,INC,UDF,383,2025
G04006_19,G04006,Aroor,19,Village Office,Ajaya Kumar,Alappuzha,Grama Panchayat,INC,UDF,474,2025
G04006_20,G04006,Aroor,20,Govt. Hospital,Jolly K.A,Alappuzha,Grama Panchayat,INC,UDF,486,2025
G04006_21,G04006,Aroor,21,High School,Joseph  Francis,Alappuzha,Grama Panchayat,CPI,LDF,213,2025
G04006_22,G04006,Aroor,22,Convent,Saji Aroor,Alappuzha,Grama Panchayat,CPI(M),LDF,328,2025
G04006_23,G04006,Aroor,23,Poojappura,Sreejan V P,Alappuzha,Grama Panchayat,BJP,NDA,474,2025
G04006_24,G04006,Aroor,24,Project Colony Ward,Rosily Kunjumon,Alappuzha,Grama Panchayat,INC,UDF,541,2025
G04018_1,G04018,Aryad,1,Samskarika Nilayam,Divya,Alappuzha,Grama Panchayat,CPI,LDF,511,2025
G04018_2,G04018,Aryad,2,Kaithathil,Arun S,Alappuzha,Grama Panchayat,CPI(M),LDF,503,2025
G04018_3,G04018,Aryad,3,Ashan Smaraka Grandashala,P Prasanth,Alappuzha,Grama Panchayat,CPI(M),LDF,517,2025
G04018_4,G04018,Aryad,4,Komalapuram,Remya,Alappuzha,Grama Panchayat,CPI,LDF,442,2025
G04018_5,G04018,Aryad,5,Lutharan High School,Prasanna Rajendran,Alappuzha,Grama Panchayat,CPI(M),LDF,394,2025
G04018_6,G04018,Aryad,6,Krishibhavan,Ajikumar Chittezham,Alappuzha,Grama Panchayat,INC,UDF,444,2025
G04018_7,G04018,Aryad,7,Charamparamp,Anjana M,Alappuzha,Grama Panchayat,CPI,LDF,430,2025
G04018_8,G04018,Aryad,8,Sargaward,R Rajesh,Alappuzha,Grama Panchayat,CPI(M),LDF,540,2025
G04018_9,G04018,Aryad,9,Thiruvilakku North,Fausiya Asharaf,Alappuzha,Grama Panchayat,CPI(M),LDF,381,2025
G04018_10,G04018,Aryad,10,Chempanthara,Renuka,Alappuzha,Grama Panchayat,CPI,LDF,320,2025
G04018_11,G04018,Aryad,11,Thiruvilakku South,Yemuna Biju,Alappuzha,Grama Panchayat,CPI(M),LDF,508,2025
G04018_12,G04018,Aryad,12,Ayyankali,Sheeja Pradeep,Alappuzha,Grama Panchayat,IND,OTH,432,2025
G04018_13,G04018,Aryad,13,Navadharsa,Binukumar P S (Unni),Alappuzha,Grama Panchayat,INC,UDF,436,2025
G04018_14,G04018,Aryad,14,Ramavarma,Bindu Madhukumar,Alappuzha,Grama Panchayat,CPI(M),LDF,434,2025
G04018_15,G04018,Aryad,15,Pashnampalam,Manju,Alappuzha,Grama Panchayat,INC,UDF,477,2025
G04018_16,G04018,Aryad,16,Ikyabharatham,Deepthi Santhosh,Alappuzha,Grama Panchayat,CPI(M),LDF,477,2025
G04018_17,G04018,Aryad,17,Matha School,Varghese Sebastian,Alappuzha,Grama Panchayat,CPI,LDF,362,2025
G04018_18,G04018,Aryad,18,Gurumandiram,Biju V P,Alappuzha,Grama Panchayat,CPI(M),LDF,520,2025
G04018_19,G04018,Aryad,19,Thumpoli Coastal Area,M P Shibu,Alappuzha,Grama Panchayat,CPI(M),LDF,500,2025
G04018_20,G04018,Aryad,20,A. S .Kanal,Joseph(B Jijimon),Alappuzha,Grama Panchayat,CPI(M),LDF,447,2025
G04063_1,G04063,Bharanikkavu,1,Pallickal Naduvile Muri,G. Rameshkumar,Alappuzha,Grama Panchayat,CPI(M),LDF,586,2025
G04063_2,G04063,Bharanikkavu,2,Pallickal North,Adv. Sarath,Alappuzha,Grama Panchayat,CPI(M),LDF,511,2025
G04063_3,G04063,Bharanikkavu,3,Pallickal South,Bini Viswambaran,Alappuzha,Grama Panchayat,CPI(M),LDF,353,2025
G04063_4,G04063,Bharanikkavu,4,Bharanickavu Central,Sreelekha,Alappuzha,Grama Panchayat,CPI(M),LDF,586,2025
G04063_5,G04063,Bharanikkavu,5,Bharanickavu North,Radhakrishnan (Gosalan),Alappuzha,Grama Panchayat,CPI(M),LDF,567,2025
G04063_6,G04063,Bharanikkavu,6,Bharanickavu East,Shibu Achuthan,Alappuzha,Grama Panchayat,CPI(M),LDF,493,2025
G04063_7,G04063,Bharanikkavu,7,Bharanickavu West,Preethi Gopan,Alappuzha,Grama Panchayat,INC,UDF,521,2025
G04063_8,G04063,Bharanikkavu,8,Bharanickavu South,Mithra Krishnan,Alappuzha,Grama Panchayat,INC,UDF,427,2025
G04063_9,G04063,Bharanikkavu,9,Vetticode,Pushpamma  Bosemathyu,Alappuzha,Grama Panchayat,CPI(M),LDF,512,2025
G04063_10,G04063,Bharanikkavu,10,Kattanam East,Kunjumol Reji,Alappuzha,Grama Panchayat,CPI(M),LDF,595,2025
G04063_11,G04063,Bharanikkavu,11,Kattanam,Suresh  Thomas Nainan,Alappuzha,Grama Panchayat,INC,UDF,626,2025
G04063_12,G04063,Bharanikkavu,12,Kattanam South,Anandhu,Alappuzha,Grama Panchayat,CPI(M),LDF,565,2025
G04063_13,G04063,Bharanikkavu,13,Elippakkulam North,Shadiya Noushad,Alappuzha,Grama Panchayat,INC,UDF,663,2025
G04063_14,G04063,Bharanikkavu,14,Elippakkulam South,M. Manoj,Alappuzha,Grama Panchayat,CPI(M),LDF,913,2025
G04063_15,G04063,Bharanikkavu,15,Elippakkulam West,A.M. Hashir,Alappuzha,Grama Panchayat,CPI(M),LDF,625,2025
G04063_16,G04063,Bharanikkavu,16,Kattachira South,Saraswathi. S,Alappuzha,Grama Panchayat,CPI(M),LDF,506,2025
G04063_17,G04063,Bharanikkavu,17,Monkuzhy South,Girija,Alappuzha,Grama Panchayat,INC,UDF,464,2025
G04063_18,G04063,Bharanikkavu,18,Monkuzhy Central,Monkuzhy Sreekumar,Alappuzha,Grama Panchayat,BJP,NDA,398,2025
G04063_19,G04063,Bharanikkavu,19,Monkuzhy North,Ajitha Sasidharan Nair,Alappuzha,Grama Panchayat,CPI(M),LDF,457,2025
G04063_20,G04063,Bharanikkavu,20,Kattachira,Salini. S,Alappuzha,Grama Panchayat,INC,UDF,695,2025
G04063_21,G04063,Bharanikkavu,21,Koyikkal,Nisha K Sam,Alappuzha,Grama Panchayat,INC,UDF,483,2025
G04063_22,G04063,Bharanikkavu,22,Manjadithara,Dr. P. Priyamol,Alappuzha,Grama Panchayat,CPI(M),LDF,553,2025
G04042_1,G04042,Budhannur,1,Kadampoor,Ramkumar,Alappuzha,Grama Panchayat,BJP,NDA,490,2025
G04042_2,G04042,Budhannur,2,Budhanoor East,Pramod Kumar (Kichan),Alappuzha,Grama Panchayat,BJP,NDA,444,2025
G04042_3,G04042,Budhannur,3,Budhanoor West,Santha Vijayan,Alappuzha,Grama Panchayat,CPI(M),LDF,358,2025
G04042_4,G04042,Budhannur,4,Budhanoor South,Sreedevi,Alappuzha,Grama Panchayat,INC,UDF,502,2025
G04042_5,G04042,Budhannur,5,Elanjimel,Aswathy. S,Alappuzha,Grama Panchayat,BJP,NDA,332,2025
G04042_6,G04042,Budhannur,6,Peringilippuram East,N. Rajendran,Alappuzha,Grama Panchayat,CPI(M),LDF,345,2025
G04042_7,G04042,Budhannur,7,Peringilippuram  West,Rajalakshmi Ganesh,Alappuzha,Grama Panchayat,CPI(M),LDF,386,2025
G04042_8,G04042,Budhannur,8,Ulunthi East,Rajesh,Alappuzha,Grama Panchayat,BJP,NDA,351,2025
G04042_9,G04042,Budhannur,9,Ulunthi,John Ulunthi,Alappuzha,Grama Panchayat,INC,UDF,448,2025
G04042_10,G04042,Budhannur,10,Gramam,Santha Gopakumar,Alappuzha,Grama Panchayat,BJP,NDA,431,2025
G04042_11,G04042,Budhannur,11,Ennakkad South,R. Surendran,Alappuzha,Grama Panchayat,IND,OTH,328,2025
G04042_12,G04042,Budhannur,12,Panchayat Office Ward,Sreela Harikumar,Alappuzha,Grama Panchayat,BJP,NDA,402,2025
G04042_13,G04042,Budhannur,13,Thayoor,Nirmala Ravi,Alappuzha,Grama Panchayat,CPI,LDF,343,2025
G04042_14,G04042,Budhannur,14,Ennakkad North,Sreeja Sreekumar,Alappuzha,Grama Panchayat,BJP,NDA,331,2025
G04042_15,G04042,Budhannur,15,Peringad,Suji Sundharesan,Alappuzha,Grama Panchayat,CPI(M),LDF,376,2025
G04029_1,G04029,Champakkulam,1,Chirakkupuram,Aniyankunj,Alappuzha,Grama Panchayat,IND,OTH,351,2025
G04029_2,G04029,Champakkulam,2,Moncombu Thekekkara,Athira C R,Alappuzha,Grama Panchayat,BJP,NDA,260,2025
G04029_3,G04029,Champakkulam,3,Punnakunnathusery,Joseph (Josekutti Koyippalli),Alappuzha,Grama Panchayat,KC,UDF,324,2025
G04029_4,G04029,Champakkulam,4,Punnakunnathusery-East,Soumya Abraham,Alappuzha,Grama Panchayat,INC,UDF,267,2025
G04029_5,G04029,Champakkulam,5,Thekkekara,Mary Joseph,Alappuzha,Grama Panchayat,INC,UDF,445,2025
G04029_6,G04029,Champakkulam,6,Onnamkara,Omana Sathyan,Alappuzha,Grama Panchayat,CPI(M),LDF,372,2025
G04029_7,G04029,Champakkulam,7,Kandankari,Mervin J Joseph Ambakkadu,Alappuzha,Grama Panchayat,INC,UDF,269,2025
G04029_8,G04029,Champakkulam,8,Pullangady,Suja Tresa Baby,Alappuzha,Grama Panchayat,KC,UDF,323,2025
G04029_9,G04029,Champakkulam,9,Chambakulam,Jorjukutti,Alappuzha,Grama Panchayat,INC,UDF,424,2025
G04029_10,G04029,Champakkulam,10,Chambakulam East,Radhamani,Alappuzha,Grama Panchayat,INC,UDF,335,2025
G04029_11,G04029,Champakkulam,11,Naattayam,Manu Thomas,Alappuzha,Grama Panchayat,INC,LDF,313,2025
G04029_12,G04029,Champakkulam,12,Govendha,Dona Catherine M,Alappuzha,Grama Panchayat,INC,UDF,449,2025
G04029_13,G04029,Champakkulam,13,Amichakary,Mathew. K. M,Alappuzha,Grama Panchayat,INC,UDF,444,2025
G04029_14,G04029,Champakkulam,14,Koyikkary,Reji Nanappan,Alappuzha,Grama Panchayat,CPI(M),LDF,428,2025
G04002_1,G04002,Chennam Pallippuram,1,Panackal Temple,Naina Gopinath,Alappuzha,Grama Panchayat,INC,UDF,483,2025
G04002_2,G04002,Chennam Pallippuram,2,Kadabanakulangara,Vineetha V,Alappuzha,Grama Panchayat,BJP,NDA,328,2025
G04002_3,G04002,Chennam Pallippuram,3,Kalathil Temple,R Sujith,Alappuzha,Grama Panchayat,CPI(M),LDF,426,2025
G04002_4,G04002,Chennam Pallippuram,4,Krishibhavan,Jyothisree,Alappuzha,Grama Panchayat,INC,UDF,469,2025
G04002_5,G04002,Chennam Pallippuram,5,Kadavil Bhagavathi Temple,Anju,Alappuzha,Grama Panchayat,BJP,NDA,450,2025
G04002_6,G04002,Chennam Pallippuram,6,Village Office Ward,Sreeja Sajimon,Alappuzha,Grama Panchayat,INC,UDF,362,2025
G04002_7,G04002,Chennam Pallippuram,7,College Ward,Sukasini,Alappuzha,Grama Panchayat,BJP,NDA,377,2025
G04002_8,G04002,Chennam Pallippuram,8,Vadakkumkara Temple,P R Harikkuttan,Alappuzha,Grama Panchayat,CPI(M),LDF,581,2025
G04002_9,G04002,Chennam Pallippuram,9,Thumbeparambu Ward,Rajitha,Alappuzha,Grama Panchayat,CPI(M),LDF,466,2025
G04002_10,G04002,Chennam Pallippuram,10,Govindhapuram,Dineshkumar,Alappuzha,Grama Panchayat,BJP,NDA,345,2025
G04002_11,G04002,Chennam Pallippuram,11,Kallarathara,K T Shaji,Alappuzha,Grama Panchayat,CPI(M),LDF,545,2025
G04002_12,G04002,Chennam Pallippuram,12,Vilakkumarm Ward,Ajithprasad,Alappuzha,Grama Panchayat,INC,UDF,367,2025
G04002_13,G04002,Chennam Pallippuram,13,Thirunalloor Ward,Augustine Kochuveli,Alappuzha,Grama Panchayat,INC,UDF,426,2025
G04002_14,G04002,Chennam Pallippuram,14,Pallathara,Shyni Mohanan,Alappuzha,Grama Panchayat,BJP,NDA,426,2025
G04002_15,G04002,Chennam Pallippuram,15,St  Joseph Church,Jagadeesan Damodara,Alappuzha,Grama Panchayat,INC,UDF,539,2025
G04002_16,G04002,Chennam Pallippuram,16,Padmapuram Ward,Aiswarya K S,Alappuzha,Grama Panchayat,CPI(M),LDF,384,2025
G04002_17,G04002,Chennam Pallippuram,17,Vellimuttam Ward,A Jayakrishnan,Alappuzha,Grama Panchayat,BJP,NDA,434,2025
G04002_18,G04002,Chennam Pallippuram,18,Kelamangalam Ward,P N Biju,Alappuzha,Grama Panchayat,INC,UDF,347,2025
G04002_19,G04002,Chennam Pallippuram,19,Palluvelil School Ward,Geetha Viswambharan,Alappuzha,Grama Panchayat,BJP,NDA,460,2025
G04057_1,G04057,Chennithala Thripperuthura,1,Padinjarevazhi,Sethu Lekshmi S,Alappuzha,Grama Panchayat,INC,UDF,373,2025
G04057_2,G04057,Chennithala Thripperuthura,2,Krishibhavan,Betcy  Jinu,Alappuzha,Grama Panchayat,CPI(M),LDF,427,2025
G04057_3,G04057,Chennithala Thripperuthura,3,Eramathoor North,Sibu Varghese,Alappuzha,Grama Panchayat,CPI(M),LDF,631,2025
G04057_4,G04057,Chennithala Thripperuthura,4,Eramathoor East,Sujith S,Alappuzha,Grama Panchayat,CPI(M),LDF,392,2025
G04057_5,G04057,Chennithala Thripperuthura,5,Navodaya Ward,Binu C Varghese,Alappuzha,Grama Panchayat,INC,UDF,445,2025
G04057_6,G04057,Chennithala Thripperuthura,6,Oripram,Manju M  Renjith,Alappuzha,Grama Panchayat,CPI(M),LDF,396,2025
G04057_7,G04057,Chennithala Thripperuthura,7,Karazhma Market,Ratheesh,Alappuzha,Grama Panchayat,BJP,NDA,318,2025
G04057_8,G04057,Chennithala Thripperuthura,8,Karazhma East,Salini,Alappuzha,Grama Panchayat,BJP,NDA,442,2025
G04057_9,G04057,Chennithala Thripperuthura,9,Chennithala Village Office,Deepa Rajan,Alappuzha,Grama Panchayat,BJP,NDA,385,2025
G04057_10,G04057,Chennithala Thripperuthura,10,Asramam Ward,V   Binuraj,Alappuzha,Grama Panchayat,BJP,NDA,431,2025
G04057_11,G04057,Chennithala Thripperuthura,11,Cherukole,Sevyar Kunnumpurath,Alappuzha,Grama Panchayat,INC,UDF,505,2025
G04057_12,G04057,Chennithala Thripperuthura,12,Prayikara,Shibu Kiliyammantharayil,Alappuzha,Grama Panchayat,IND,OTH,359,2025
G04057_13,G04057,Chennithala Thripperuthura,13,Ezhakadavu,Pradeep Prabhakaran,Alappuzha,Grama Panchayat,CPI(M),LDF,480,2025
G04057_14,G04057,Chennithala Thripperuthura,14,Kottaykakam,Sukumari  (Suma Vishwas),Alappuzha,Grama Panchayat,INC,UDF,452,2025
G04057_15,G04057,Chennithala Thripperuthura,15,Panchayath Office Ward,Priyamurali,Alappuzha,Grama Panchayat,BJP,NDA,440,2025
G04057_16,G04057,Chennithala Thripperuthura,16,Thripperumthura,Binija,Alappuzha,Grama Panchayat,BJP,NDA,369,2025
G04057_17,G04057,Chennithala Thripperuthura,17,P H C Ward,Ajitha Devarajan,Alappuzha,Grama Panchayat,CPI(M),LDF,394,2025
G04057_18,G04057,Chennithala Thripperuthura,18,Thekkummuri,Bindu Pradeep,Alappuzha,Grama Panchayat,BJP,NDA,342,2025
G04057_19,G04057,Chennithala Thripperuthura,19,Karikkuzhy,Thomas Kutty Kadavil,Alappuzha,Grama Panchayat,INC,UDF,622,2025
G04068_1,G04068,Cheppad,1,Nangiarkulangara,Rajesh Ramakrishnan,Alappuzha,Grama Panchayat,INC,UDF,391,2025
G04068_2,G04068,Cheppad,2,Muttom,Sunitha K Murali (Chinnu),Alappuzha,Grama Panchayat,CPI(M),LDF,366,2025
G04068_3,G04068,Cheppad,3,Valiyakuzhi,M.K.Manikumar,Alappuzha,Grama Panchayat,INC,UDF,392,2025
G04068_4,G04068,Cheppad,4,Pazhaya Karazhma,Rejani,Alappuzha,Grama Panchayat,INC,UDF,414,2025
G04068_5,G04068,Cheppad,5,Mukkadu,Vineetha Sreekumar,Alappuzha,Grama Panchayat,CPI(M),LDF,429,2025
G04068_6,G04068,Cheppad,6,Choondupalaka,K.B.Harikumar,Alappuzha,Grama Panchayat,INC,UDF,420,2025
G04068_7,G04068,Cheppad,7,Parimanam,Rachel Baby,Alappuzha,Grama Panchayat,INC,UDF,393,2025
G04068_8,G04068,Cheppad,8,Kanichanalloor,Radhamani,Alappuzha,Grama Panchayat,CPI,LDF,452,2025
